SaleID,SKU Code,Date,Quantity
2403,BL107-XL,2024-03-24,1
2404,BTM003-XL,2024-09-27,3
2405,J0010-LCD-S,2024-08-31,1
2406,SET121-KR-NP-XXL,2024-08-01,2
2407,JNE3724-KR-XS,2024-11-01,4
2408,JAN8617-KR-L,2024-06-14,1
2409,J0342-TP-L,2024-10-05,2
2410,J0002-SKD-L,2024-02-28,5
2411,JNE3439-KR-XL,2024-03-30,4
2412,JNE2086-KR-389-M,2024-11-26,5
2413,JNE3847-KR-L,2024-07-12,2
2414,JNE3391-KR-S,2024-05-02,5
2415,SET299-KR-PP-XXXL,2024-05-15,5
2416,J0193-SET-L,2024-05-18,5
2417,JNE3878-KR-S,2024-08-16,1
2418,JNE3701-KR-XXXL,2024-09-30,1
2419,J0099-TP-XS,2024-02-19,1
2420,NW038-ST-SR-XL,2024-04-27,4
2421,J0307-TP-M,2024-07-20,2
2422,SET436-KR-NP-M,2024-07-09,1
2423,JNE3869-DR-XL,2024-12-29,5
2424,NW015-TP-PJ-XXXL,2024-11-18,5
2425,MEN5011-KR-XXXL,2024-06-29,5
2426,J0186-SET-M,2024-03-18,5
2427,SET226-KR-PP-S,2024-03-15,3
2428,SET444-KR-SH-M,2024-10-21,4
2429,SET389-KR-NP-XS,2024-10-07,2
2430,JNE3801-KR-L,2024-01-21,2
2431,J0098-TP-M,2024-06-19,1
2432,JNE3538-KR-XXL,2024-01-15,3
2433,SET444-KR-SH-XXXL,2024-07-29,2
2434,BL092-XS,2024-02-17,4
2435,J0235-SKD-L,2024-03-26,5
2436,JNE3856-KR-S,2024-05-28,1
2437,JNE3761-KR-XL,2024-07-06,4
2438,JNE3819-KR-XS,2024-11-01,2
2439,JNE3634-KR-XXXL,2024-05-30,3
2440,JNE3391-KR-M,2024-05-20,1
2441,SET414-KR-NP-S,2024-03-09,2
2442,SET373-KR-PP-XS,2024-09-16,1
2443,JNE3924-TU-M,2024-11-29,2
2444,BTM047-PP-L,2024-01-09,5
2445,JNE3799-KR-XXL,2024-04-30,3
2446,JNE3783-KR-S,2024-04-10,5
2447,SET035-KR-SP-XXXL,2024-05-28,2
2448,JNE3547-KR-L,2024-05-25,4
2449,JNE3860-DR-XXXL,2024-12-18,5
2450,J0077-SKD-XXXL,2024-08-30,4
2451,SET264-KR-NP-XXL,2024-08-28,2
2452,JNE3813-KR-XL,2024-12-02,3
2453,BTM049-SHA-XXL,2024-02-12,4
2454,SET132-KR-NP-M,2024-04-04,2
2455,JNE3549-KR-XS,2024-08-13,4
2456,BTM040-PP-L,2024-01-06,5
2457,J0204-TP-S,2024-08-01,2
2458,SET038-KR-PP-M,2024-07-24,5
2459,J0105-KR-S,2024-03-07,1
2460,JNE3565-KR-XXXL,2024-04-09,2
2461,SET055-KR-NP-XS,2024-01-12,4
2462,JNE3859-KR-XL,2024-08-24,1
2463,J0334-TP-XXXL,2024-11-17,5
2464,JNE3348-KR-L,2024-09-14,5
2465,J0142-KR-XL,2024-12-02,4
2466,MEN5001-KR-XL,2024-05-14,1
2467,J0369-SKD-S,2024-08-09,3
2468,BL090-S,2024-06-04,4
2469,J0378-SKD-M,2024-05-21,5
2470,JNE3542-KR-XL,2024-06-06,2
2471,SET410-KR-NP-M,2024-11-21,1
2472,JNE3740-KR-M,2024-12-09,3
2473,JNE3819-KR-S,2024-09-18,2
2474,JNE3734-KR-M,2024-10-09,1
2475,SET363-KR-NP-S,2024-12-03,4
2476,SET315-KR-PP-XXXL,2024-12-09,4
2477,BTM044-PP-XL,2024-08-16,1
2478,NW022-TP-PJ-XS,2024-10-06,3
2479,JNE3467-KR-XL,2024-12-23,1
2480,J0198-TP-L,2024-10-16,2
2481,JNE3568-KR-XL,2024-06-16,2
2482,J0236-SKD-S,2024-02-16,4
2483,JNE3440-KR-XXL,2024-07-21,1
2484,JNE3456-KR-XXL,2024-08-01,4
2485,SET197-KR-NP-M,2024-09-02,3
2486,JAN8608-KR-M,2024-01-24,2
2487,JNE3693-KR-L,2024-11-16,5
2488,SET213-KR-DPT-XXL,2024-09-30,5
2489,JNE3636-KR-XS,2024-02-13,1
2490,SAR063,2024-11-27,1
2491,J0165-TP-XS,2024-11-08,5
2492,JAN8617-KR-L,2024-12-28,1
2493,PJNE3421-KR-5XL,2024-06-04,2
2494,JNE3521-KR-L,2024-07-17,3
2495,J0075-KR-XL,2024-06-10,3
2496,J0154-DR-XL,2024-08-21,4
2497,J0390-TP-S,2024-06-11,2
2498,BTM006-XS,2024-04-25,1
2499,BTM003-XL,2024-04-02,1
2500,MEN5020-KR-XXL,2024-02-11,4
2501,J0199-SET-XXL,2024-10-10,4
2502,AN210-NAVY-L,2024-07-28,1
2503,JNE3768-KR-S,2024-07-24,1
2504,SET276-KR-PP-XL,2024-08-07,2
2505,J0083-KR-XL,2024-10-06,4
2506,SET199-KR-NP-S,2024-05-15,2
2507,SET197-KR-NP-M,2024-04-15,1
2508,JNE3750-KR-S,2024-04-27,5
2509,JAN8668-DR-XL,2024-08-24,5
2510,JNE3689-TU-M,2024-11-04,1
2511,JNE3575-KR-L,2024-04-09,4
2512,PSET058-KR-NP-6XL,2024-09-17,5
2513,J0344-TP-XXXL,2024-10-31,4
2514,J0338-DR-XL,2024-12-19,5
2515,JNE3651-TP-S,2024-10-12,4
2516,J0034-SET-S,2024-11-23,5
2517,J0160-TP-L,2024-04-12,4
2518,J0012-SKD-XL,2024-03-03,2
2519,J0138-KR-S,2024-06-23,4
2520,SET206-KR-PP-L,2024-10-08,2
2521,PJNE3421-KR-6XL,2024-10-19,2
2522,J0247-SKD-S,2024-08-13,1
2523,SET037-KR-NP-S,2024-01-07,2
2524,JNE3160-KR-M,2024-05-06,3
2525,SET462-KR-NP-XXL,2024-04-01,2
2526,JNE3538-KR-XS,2024-07-08,4
2527,J0024-KR-XS,2024-12-24,2
2528,SET083-KR-PP-XXL,2024-02-22,4
2529,BTM031-NP-XXXL,2024-08-29,4
2530,J0152-DR-XS,2024-05-11,3
2531,JNE3900-KR-L,2024-12-29,2
2532,JNE3850-KR-XL,2024-04-21,2
2533,CH203-MAROON-M,2024-01-07,5
2534,MEN5009-KR-S,2024-08-17,5
2535,BTM041-PP-XXXL,2024-06-04,1
2536,SET231-KR-PP-XXL,2024-07-15,4
2537,JNE3366-KR-1053-XXL,2024-11-18,3
2538,J0213-TP-XXL,2024-12-29,5
2539,J0158-DR-L,2024-08-10,2
2540,J0033-KR-S,2024-09-06,1
2541,JNE3717-KR-S,2024-03-23,3
2542,SET359-KR-NP-XXXL,2024-08-27,2
2543,BL100-L,2024-12-25,2
2544,J0242-SKD-L,2024-11-18,4
2545,J0113-TP-L,2024-09-19,4
2546,J0322-KR-XXL,2024-07-07,5
2547,JNE3428-KR-L,2024-10-16,5
2548,SET062-KR-SP-M,2024-12-27,2
2549,J0297-TP-XXXL,2024-02-27,2
2550,JNE3366-KR-1053-M,2024-01-09,5
2551,MEN5004-KR-L,2024-10-30,5
2552,JNE3606-KR-XL,2024-04-24,2
2553,SET390-KR-NP-XL,2024-07-28,3
2554,JNE3487-KR-XL,2024-02-10,2
2555,SET200-KR-NP-XXXL,2024-10-30,3
2556,JNE2266-KR-490-XS,2024-06-21,3
2557,SET147-KR-NP-S,2024-08-21,2
2558,J0413-DR-XS,2024-10-07,1
2559,SET289-KR-NP-L,2024-03-18,5
2560,JNE3697-KR-M,2024-04-17,4
2561,J0153-DR-XXL,2024-10-07,2
2562,NW001-TP-PJ-S,2024-02-08,3
2563,JNE3765-KR-XS,2024-04-28,2
2564,MEN5017-KR-S,2024-11-30,5
2565,JNE3575-KR-XXXL,2024-12-01,3
2566,JNE3639-TP-M,2024-01-27,4
2567,J0135-SET-L,2024-04-13,4
2568,JNE3620-KR-XXXL,2024-03-14,4
2569,J0109-SKD-S,2024-07-09,1
2570,JNE3550-KR-M,2024-11-19,3
2571,JNE3622-KR-XL,2024-05-26,3
2572,JNE3559-KR-S,2024-09-11,1
2573,BTM031-NP-XS,2024-10-10,3
2574,JNE3390-KR-XXL,2024-07-31,1
2575,J0236-SKD-XL,2024-05-02,2
2576,J0020-SET-XXL,2024-07-24,5
2577,JNE3709-DR-XXXL,2024-08-27,4
2578,JNE3861-DR-XXL,2024-12-04,1
2579,J0207-DR-M,2024-10-12,1
2580,JNE3707-DR-M,2024-01-22,1
2581,JNE3611-KR-XXL,2024-09-15,2
2582,JNE3549-KR-XXXL,2024-12-22,1
2583,J0046-TP-XS,2024-04-14,5
2584,J0430-DR-XS,2024-09-14,5
2585,BL098-M,2024-07-22,4
2586,JAN8646-KR-NP-S,2024-11-05,2
2587,JNE3741-KR-XL,2024-09-18,5
2588,JNE3520-KR-XXXL,2024-04-16,3
2589,JNE3767-KR-XXL,2024-09-07,3
2590,J0163-SKD-XS,2024-08-08,3
2591,JNE3624-KR-XXL,2024-08-09,1
2592,J0139-KR-XL,2024-09-14,1
2593,JNE3294-KR-XXXL,2024-07-19,3
2594,JNE3294-KR-XXL,2024-09-14,4
2595,SET269-KR-NP-M,2024-12-14,4
2596,JNE3817-KR-XXXL,2024-08-12,1
2597,JNE3901-KR-L,2024-07-20,3
2598,JNE1998-KR-311-XS,2024-08-13,4
2599,JNE3800-KR-XXXL,2024-08-23,1
2600,JNE3837-KR-M,2024-07-01,3
2601,J0083-KR-XL,2024-07-18,2
2602,JNE2014-KR-178-S,2024-12-22,3
2603,JNE3545-KR-M,2024-09-02,3
2604,SET295-KR-NP-XS,2024-12-18,5
2605,JNE3366-KR-1053-XXXL,2024-04-20,5
2606,JAN8634-KR-NP-S,2024-01-06,2
2607,JNE3899-KR-L,2024-08-23,2
2608,J0024-KR-XL,2024-05-06,3
2609,JNE3370-KR-XXL,2024-04-13,4
2610,JNE3765-KR-S,2024-08-24,2
2611,J0219-BL-XXL,2024-06-03,3
2612,NW020-ST-SR-XXL,2024-09-13,1
2613,JNE3432-KR-M,2024-08-22,5
2614,JNE3703-KR-S,2024-10-15,4
2615,J0083-KR-XXL,2024-02-09,3
2616,JNE3368-KR-S,2024-10-14,1
2617,SET335-KR-NP-XXL,2024-07-15,5
2618,J0002-SKD-XXXL,2024-09-29,1
2619,J0202-TP-XL,2024-09-20,3
2620,J0075-KR-XXL,2024-02-26,2
2621,JNE3386-KR-S,2024-10-24,5
2622,BTM030-NP-S,2024-04-07,1
2623,SET221-KR-NP-S,2024-05-16,2
2624,J0386-KR-S,2024-03-27,4
2625,JNE3778-KR-M,2024-08-29,3
2626,JNE3633-KR-XS,2024-07-17,3
2627,JNE3399-KR-XXL,2024-11-05,5
2628,JNE3459-KR-XXXL,2024-03-24,1
2629,BL101-S,2024-08-29,4
2630,J0341-DR-L,2024-10-07,5
2631,J0213-TP-M,2024-11-18,5
2632,SET438-KR-NP-M,2024-09-08,1
2633,JNE3553-KR-S,2024-07-08,4
2634,SET121-KR-NP-XXL,2024-05-31,1
2635,SET185-KR-NP-L,2024-10-28,3
2636,J0033-KR-M,2024-10-04,2
2637,JAN8660-KR-NP-L,2024-05-18,3
2638,J0179-KR-XL,2024-06-24,3
2639,BTM039-PP-M,2024-01-08,5
2640,JNE3798-KR-XL,2024-10-21,3
2641,JNE3872-KR-XXL,2024-08-22,4
2642,JNE3865-TP-S,2024-06-11,3
2643,JNE3428-KR-XL,2024-02-18,4
2644,J0336-TP-XS,2024-10-28,1
2645,J0300-TP-XXXL,2024-02-07,5
2646,J0215-BL-M,2024-05-15,4
2647,SET230-KR-PP-XS,2024-11-05,3
2648,J0240-SKD-XXL,2024-08-06,5
2649,JNE3709-DR-L,2024-12-13,5
2650,JNE3555-KR-L,2024-10-22,4
2651,JNE3477-KR-XXL,2024-02-03,4
2652,NW033-ST-CP-XXXL,2024-12-17,2
2653,SET073-KR-SHA-S,2024-03-19,2
2654,J0150-KR-S,2024-08-23,5
2655,JNE3733-KR-XXXL,2024-09-29,2
2656,SET078-KR-NP-XS,2024-06-09,3
2657,J0209-DR-XXXL,2024-06-23,1
2658,J0104-KR-M,2024-11-03,5
2659,JNE3897-KR-XL,2024-08-08,1
2660,J0378-SKD-L,2024-01-09,2
2661,JNE3042-KR-S,2024-10-15,4
2662,SET329-KR-NP-S,2024-04-22,5
2663,J0265-KR-L,2024-07-23,2
2664,JNE3430-KR-M,2024-07-04,3
2665,JNE1408-GREY-KR-UDF19-M,2024-12-06,5
2666,J0210-DR-XL,2024-07-15,5
2667,J0157-DR-XL,2024-09-22,4
2668,J0295-DR-M,2024-09-18,5
2669,JNE1000-NAVY-SR-JB6102RMV,2024-09-04,4
2670,NW020-ST-SR-S,2024-04-24,2
2671,JNE3652-TP-S,2024-04-30,3
2672,JAN8655-DR-XXL,2024-05-20,3
2673,J0251-SKD-L,2024-03-05,5
2674,BTM035-NP-S,2024-10-02,5
2675,J0105-KR-XXL,2024-11-08,2
2676,J0180-DR-XL,2024-08-26,4
2677,JNE3427-KR-S,2024-10-28,3
2678,JNE2101-KR-210-L,2024-01-10,4
2679,JNE3900-KR-S,2024-08-20,2
2680,SET203-KR-DPT-XXL,2024-07-13,3
2681,AN202-ORANGE-M,2024-01-12,3
2682,JNE1525-KR-UDF19BLACK-S,2024-06-25,1
2683,JNE3897-KR-XS,2024-06-25,2
2684,JNE3614-KR-L,2024-08-04,2
2685,J0370-SKD-XS,2024-01-11,1
2686,JNE3780-KR-XS,2024-04-27,4
2687,JNE1906-KR-031-M,2024-06-12,1
2688,SET145-KR-NP-XS,2024-02-08,2
2689,J0072-KR-XL,2024-02-22,4
2690,J0242-SKD-XS,2024-08-05,3
2691,J0151-KR-XXXL,2024-07-24,1
2692,JNE3720-KR-S,2024-11-07,4
2693,J0211-DR-S,2024-12-25,4
2694,SET359-KR-NP-XL,2024-02-25,4
2695,JNE3880-DR-XXXL,2024-04-27,1
2696,J0074-TP-XXXL,2024-09-09,3
2697,JNE3356-KR-XL,2024-10-12,4
2698,J0093-DR-M,2024-09-24,1
2699,JNE3756-KR-M,2024-10-17,2
2700,J0225-SKD-XXL,2024-11-28,1
2701,NW015-TP-PJ-XXXL,2024-06-28,1
2702,NW034-TP-PJ-XS,2024-12-23,1
2703,JNE2171-KR-437-XXXL,2024-08-22,4
2704,BTM047-PP-M,2024-12-08,1
2705,JNE3833-KR-M,2024-07-14,2
2706,JNE3550-KR-XL,2024-11-03,4
2707,SET224-KR-NP-XXL,2024-03-20,2
2708,SET203-KR-DPT-XL,2024-05-14,5
2709,SET143-KR-PP-XS,2024-01-22,1
2710,JNE3510-KR-XXXL,2024-11-26,4
2711,JNE3901-KR-XL,2024-08-12,4
2712,J0304-TP-XXL,2024-02-27,1
2713,JNE3840-KR-XXL,2024-04-02,3
2714,J0070-KR-XXL,2024-07-10,3
2715,JNE3482-KR-L,2024-04-12,2
2716,JNE3428-KR-XS,2024-01-07,1
2717,JNE3906-KR-XXL,2024-05-07,1
2718,J0283-SET-S,2024-02-24,5
2719,J0283-SET-XXL,2024-08-18,3
2720,JNE3741-KR-M,2024-12-27,3
2721,JNE3849-KR-XXL,2024-03-02,1
2722,SET286-KR-NP-XL,2024-08-27,2
2723,SET240-KR-PP-XS,2024-03-30,1
2724,MEN5016-KR-M,2024-08-19,2
2725,J0035-KR-XL,2024-08-20,3
2726,JNE3818-KR-XXXL,2024-12-19,5
2727,JNE3856-KR-S,2024-11-28,4
2728,J0329-KR-XL,2024-10-18,3
2729,SET402-KR-NP-L,2024-12-10,2
2730,JNE3453-KR-M,2024-05-31,1
2731,JNE3733-KR-M,2024-05-24,3
2732,J0231-SKD-XXXL,2024-05-09,5
2733,JNE3385-KR-XXL,2024-05-20,2
2734,PJNE3399-KR-6XL,2024-04-02,1
2735,JNE0850,2024-04-23,4
2736,J0314-KR-L,2024-10-10,2
2737,J0231-SKD-S,2024-05-22,1
2738,SET327-KR-DPT-XXXL,2024-08-10,4
2739,JNE3612-KR-S,2024-08-19,1
2740,JNE3713-TP-S,2024-02-02,4
2741,J0077-SKD-XS,2024-10-02,4
2742,J0151-KR-XL,2024-06-18,4
2743,SET186-KR-DH-XXL,2024-05-19,1
2744,JNE3603-KR-XXXL,2024-12-22,4
2745,BTM031-NP-XS,2024-07-19,2
2746,BTM038-PP-XS,2024-01-23,5
2747,SET318-KR-SHA-XS,2024-08-11,5
2748,BL089-XXL,2024-09-26,4
2749,BTM035-NP-M,2024-12-12,5
2750,JNE3614-KR-XL,2024-06-01,5
2751,JNE2270-KR-487-XL,2024-11-28,4
2752,J0179-KR-S,2024-03-25,4
2753,JNE3906-KR-XL,2024-04-18,2
2754,JNE3625-DR-M,2024-01-31,3
2755,JNE3910-KR-M,2024-08-16,1
2756,JNE3869-DR-XL,2024-08-27,4
2757,JAN8663-TP-L,2024-12-28,4
2758,JNE3391-KR-XXXL,2024-11-05,5
2759,SET236-KR-PP-XXXL,2024-05-20,2
2760,J0280-SKD-XXL,2024-06-04,5
2761,NW003-TP-PJ-M,2024-10-25,4
2762,J0418-TP-XXL,2024-12-10,4
2763,J0351-SET-L,2024-04-08,5
2764,J0132-KR-XL,2024-02-16,4
2765,SET376-KR-NP-L,2024-11-22,3
2766,J0378-SKD-S,2024-03-07,1
2767,JNE3365-KR-1052-S,2024-03-02,1
2768,JNE3831-KR-L,2024-04-18,1
2769,JAN8661-KR-NP-S,2024-06-15,3
2770,J0105-KR-XS,2024-02-06,4
2771,SET311-KR-NP-XXXL,2024-04-28,5
2772,J0192-TP-L,2024-03-26,2
2773,JNE3311-KR-L,2024-02-21,4
2774,JAN8676-KR-M,2024-03-31,3
2775,JNE3893-TP-XXXL,2024-10-15,3
2776,BTM053-SHA-L,2024-12-02,1
2777,SET172-KR-PP-M,2024-10-24,4
2778,SET462-KR-NP-XXL,2024-07-22,1
2779,J0116-TP-M,2024-08-25,2
2780,J0235-SKD-S,2024-06-03,1
2781,CH209-BIEGE-S,2024-08-27,2
2782,J0057-DR-XL,2024-05-15,3
2783,JNE3570-KR-L,2024-12-27,1
2784,JNE3775-KR-L,2024-03-04,1
2785,NW013-ST-SR-XL,2024-05-02,5
2786,PJNE3445-KR-4XL,2024-09-10,3
2787,SET223-KR-NP-S,2024-04-23,5
2788,JNE3684-TU-S,2024-01-20,2
2789,SAR113,2024-01-16,2
2790,SET253-KR-NP-XL,2024-05-24,3
2791,J0334-TP-XXXL,2024-07-26,2
2792,JNE3521-KR-M,2024-01-19,3
2793,J0233-SKD-S,2024-06-14,2
2794,J0414-DR-XXXL,2024-02-07,4
2795,JNE3908-KR-XXL,2024-06-29,1
2796,JNE3390-KR-S,2024-12-14,4
2797,JNE3251-KR-S,2024-04-14,3
2798,JNE3803-KR-XXL,2024-04-09,3
2799,JNE3384-KR-XXXL,2024-03-30,4
2800,JNE3559-KR-XS,2024-10-26,1
2801,J0236-SKD-XXL,2024-11-27,1
2802,JNE3765-KR-S,2024-03-19,5
2803,JNE3819-KR-S,2024-03-13,2
2804,J0416-DR-XL,2024-06-24,5
2805,SET437-KR-PP-M,2024-04-05,1
2806,BTM036-PP-L,2024-12-10,4
2807,JNE3468-KR-XXL,2024-04-12,2
2808,JAN8652-KR-NP-XXL,2024-08-11,4
2809,J0216-BL-S,2024-01-06,5
2810,BL085-L,2024-05-01,3
2811,NW036-ST-SR-XXL,2024-08-23,4
2812,SET236-KR-PP-XXL,2024-04-25,5
2813,J0321-KR-L,2024-06-11,5
2814,JNE3413-KR-XXL,2024-08-13,5
2815,SET188-KR-NP-XL,2024-08-17,3
2816,JNE3703-KR-M,2024-06-30,3
2817,J0340-TP-L,2024-09-05,3
2818,NW015-TP-PJ-XXXL,2024-11-13,2
2819,SET445-KR-NP-XXXL,2024-07-28,3
2820,SET158-KR-PP-XXL,2024-05-23,3
2821,J0194-DR-S,2024-12-10,3
2822,SET265-KR-NP-M,2024-04-05,4
2823,J0398-DR-XS,2024-12-11,3
2824,J0105-KR-M,2024-08-31,2
2825,JNE3446-KR-XXXL,2024-03-26,5
2826,JNE2199-KR-411-XS,2024-07-02,4
2827,JNE3770-KR-XXXL,2024-04-30,1
2828,JNE3573-KR-S,2024-11-27,3
2829,JNE3405-KR-XS,2024-04-01,5
2830,JNE3313-KR-L,2024-03-10,5
2831,JAN8609-KR-NP-XL,2024-05-12,4
2832,JNE3783-KR-XXXL,2024-10-05,1
2833,BTM005-S,2024-05-16,2
2834,J0240-SKD-XXXL,2024-11-09,5
2835,J0119-TP-L,2024-07-05,5
2836,JNE3855-KR-L,2024-08-08,5
2837,JNE3366-KR-1053-L,2024-02-15,5
2838,J0019-SET-XS,2024-10-04,4
2839,JNE3452-KR-XXXL,2024-07-10,1
2840,SET218-KR-NP-S,2024-01-08,5
2841,SET085-KR-PT-L,2024-10-02,2
2842,SET116-KR-NP-XXXL,2024-06-27,2
2843,J0419-TP-XXXL,2024-11-29,3
2844,JNE3461-KR-M,2024-02-08,5
2845,SET353-KR-NP-XS,2024-10-19,5
2846,J0098-TP-L,2024-06-26,5
2847,JNE2101-KR-210-S,2024-06-10,5
2848,AN205-YELLOW-XXL,2024-11-26,5
2849,JNE3819-KR-XS,2024-04-13,2
2850,JNE3741-KR-M,2024-06-09,1
2851,JNE3465-KR-XS,2024-10-13,1
2852,SET245-KR-NP-S,2024-05-02,3
2853,J0294-TP-M,2024-02-23,2
2854,SAR153,2024-02-03,5
2855,SET301-KR-PP-XL,2024-08-29,1
2856,SET310-KR-NP-XL,2024-04-22,4
2857,JNE3368-KR-XXL,2024-11-13,4
2858,JAN8664-TP-L,2024-01-23,4
2859,JNE3609-KR-XS,2024-02-15,5
2860,JNE3630-KR-M,2024-11-07,5
2861,SET058-KR-NP-XXXL,2024-05-14,3
2862,SET334-KR-NP-XXXL,2024-04-27,3
2863,J0243-DR-L,2024-07-07,3
2864,J0143-SET-L,2024-05-10,4
2865,J0099-TP-XS,2024-07-30,5
2866,JNE2205-KR-467-XL,2024-04-22,4
2867,JNE3334-KR-XL,2024-02-13,3
2868,SET224-KR-NP-XS,2024-05-07,5
2869,SET438-KR-NP-M,2024-12-29,2
2870,BL099-L,2024-06-06,1
2871,JNE3697-KR-L,2024-09-29,1
2872,J0259-KR-M,2024-11-10,3
2873,J0277-SKD-XXL,2024-12-20,4
2874,JNE3665-TP-XXL,2024-12-05,2
2875,SET326-KR-PP-XXXL,2024-02-14,5
2876,JNE3738-KR-M,2024-04-17,4
2877,JNE3656-TP-S,2024-08-06,3
2878,JNE3761-KR-L,2024-11-13,4
2879,SET220-KR-PP-L,2024-11-10,3
2880,SET128-KR-DH-M,2024-06-25,1
2881,SET202-KR-NP-L,2024-08-15,1
2882,SET035-KR-SP-M,2024-07-09,4
2883,JNE3880-DR-XL,2024-06-08,2
2884,J0160-TP-XXL,2024-09-23,5
2885,J0349-SET-S,2024-12-23,3
2886,JNE3697-KR-L,2024-11-21,5
2887,JAN8609-KR-NP-M,2024-07-08,1
2888,J0120-TP-XS,2024-06-23,2
2889,SET462-KR-NP-S,2024-10-16,2
2890,JNE3563-KR-XXXL,2024-12-22,5
2891,JNE3421-KR-XXXL,2024-05-24,1
2892,JNE3743-TP-XXL,2024-08-19,5
2893,JNE3357-KR-L,2024-12-25,4
2894,J0400-DR-XS,2024-07-22,2
2895,SET048-KR-NP-XS,2024-07-31,2
2896,J0173-DR-XXL,2024-02-09,4
2897,J0318-KR-L,2024-10-01,1
2898,JNE3762-KR-XXXL,2024-11-18,2
2899,BTM046-PP-S,2024-03-22,3
2900,J0417-TP-XXXL,2024-06-29,3
2901,J0169-KR-M,2024-11-15,1
2902,SET132-KR-NP-XL,2024-03-23,4
2903,SET087-KR-PP-XL,2024-10-29,5
2904,BL098-M,2024-09-18,1
2905,SAR023,2024-09-28,5
2906,JNE3928-KR-M,2024-07-18,1
2907,JNE3724-KR-L,2024-08-27,3
2908,SAR074,2024-06-28,4
2909,SET156-KR-NP-S,2024-06-19,3
2910,JNE3725-KR-XL,2024-10-21,4
2911,J0173-DR-XXXL,2024-06-25,5
2912,SET376-KR-NP-XL,2024-08-24,1
2913,BL093-S,2024-05-17,2
2914,JNE3896-KR-S,2024-11-22,2
2915,SET274-KR-PP-S,2024-11-06,4
2916,MEN5025-KR-XXL,2024-05-08,4
2917,J0304-TP-XL,2024-02-18,3
2918,J0119-TP-M,2024-06-12,2
2919,SAR059,2024-10-03,3
2920,JNE3727-KR-XXL,2024-10-19,5
2921,NW005-ST-PJ-M,2024-04-25,2
2922,JNE3727-KR-L,2024-01-24,5
2923,JNE3800-KR-XS,2024-11-06,1
2924,JNE3616-KR-XL,2024-01-25,3
2925,SET223-KR-NP-L,2024-05-06,4
2926,NW027-TP-PJ-L,2024-08-21,2
2927,SET192-KR-NP-XXL,2024-07-27,3
2928,JNE3638-KR-M,2024-04-02,4
2929,PJNE3439-KR-5XL,2024-04-03,1
2930,J0223-SKD-XL,2024-11-22,2
2931,J0208-DR-XL,2024-08-12,5
2932,JAN8662-KR-NP-S,2024-10-06,1
2933,JNE3857-KR-XL,2024-01-11,4
2934,SET405-KR-NP-L,2024-11-24,2
2935,JNE3802-KR-L,2024-01-12,2
2936,J0332-DR-XL,2024-02-04,1
2937,JNE3880-DR-XXXL,2024-08-15,2
2938,SET435-KR-NP-M,2024-08-07,4
2939,JNE3787-KR-L,2024-05-20,1
2940,JNE3671-TU-M,2024-01-23,5
2941,SET377-KR-NP-XS,2024-03-23,1
2942,SET201-KR-NP-S,2024-08-16,1
2943,JNE3564-KR-L,2024-12-09,5
2944,J0373-KR-M,2024-03-20,4
2945,JNE3753-KR-S,2024-12-18,3
2946,JNE3465-KR-L,2024-10-16,3
2947,JNE3763-KR-XL,2024-11-26,5
2948,JNE3526-KR-XL,2024-06-07,4
2949,JNE3724-KR-XXXL,2024-05-07,2
2950,SET405-KR-NP-M,2024-07-08,5
2951,J0292-TP-XS,2024-01-31,3
2952,SET301-KR-PP-L,2024-12-24,4
2953,JNE3807-KR-L,2024-01-15,1
2954,SET343-KR-NP-XL,2024-11-08,4
2955,JNE3859-KR-S,2024-03-15,4
2956,J0233-SKD-XS,2024-02-03,3
2957,NW038-ST-SR-M,2024-12-24,3
2958,JNE3850-KR-XXL,2024-07-14,2
2959,JNE3384-KR-L,2024-11-26,2
2960,BL109-XXL,2024-01-29,5
2961,SET442-KR-NP-XXXL,2024-07-12,1
2962,JNE3284-KR-XL,2024-01-16,2
2963,SET241-KR-PP-XXL,2024-03-17,3
2964,CH202-ORANGE-S,2024-10-19,4
2965,JNE3780-KR-S,2024-03-21,5
2966,JNE3608-KR-S,2024-05-03,2
2967,JNE3769-KR-L,2024-01-19,4
2968,PJNE2199-KR-4XL,2024-04-11,4
2969,JNE3770-KR-XL,2024-03-17,2
2970,J0133-KR-XXL,2024-08-16,1
2971,J0103-SKD-S,2024-10-23,1
2972,JNE3733-KR-XL,2024-07-21,5
2973,JNE3700-KR-XL,2024-03-01,1
2974,J0354-KR-XL,2024-01-26,5
2975,JNE3741-KR-XXL,2024-03-11,3
2976,J0142-KR-XS,2024-04-12,2
2977,JNE2131-KR-A-L,2024-11-21,4
2978,J0163-SKD-XXXL,2024-12-28,5
2979,JNE3761-KR-M,2024-06-05,1
2980,SET224-KR-NP-M,2024-12-28,5
2981,JNE3807-KR-S,2024-12-24,5
2982,SET305-KR-DPT-M,2024-07-12,1
2983,JNE3686-TU-XL,2024-10-01,1
2984,JNE3619-KR-XXL,2024-11-19,2
2985,SET435-KR-NP-XS,2024-07-04,4
2986,JNE3725-KR-S,2024-11-21,2
2987,JNE3438-KR-XXL,2024-04-22,2
2988,J0297-TP-S,2024-11-08,1
2989,SET332-KR-PP-XL,2024-06-13,1
2990,JNE3503-KR-L,2024-03-01,4
2991,JNE09186-BLUE-SR-JP7104RMV,2024-04-01,5
2992,JNE3404-KR-L,2024-10-12,2
2993,J0241-SKD-XXL,2024-06-01,4
