ProductKey,SKU Code,Design No.,Size,Color,BrandCode,CategoryName
459,BTM047-PP-XL,BTM047,XL,Pink,PALAZZO,
460,BTM047-PP-XS,BTM047,XS,Pink,PALAZZO,
461,BTM047-PP-XXL,BTM047,XXL,Pink,PALAZZO,
462,BTM047-PP-XXXL,BTM047,XXXL,Pink,PALAZZO,
463,BTM048-PP-L,BTM048,L,Green,PALAZZO,
464,BTM048-PP-M,BTM048,M,Green,PALAZZO,
465,BTM048-PP-S,BTM048,S,Green,PALAZZO,
466,BTM048-PP-XL,BTM048,XL,Green,PALAZZO,
467,BTM048-PP-XS,BTM048,XS,Green,PALAZZO,
468,BTM048-PP-XXL,BTM048,XXL,Green,PALAZZO,
469,BTM048-PP-XXXL,BTM048,XXXL,Green,PALAZZO,
470,BTM049-SHA-L,BTM049,L,TEAL BLUE ,SHARARA,
471,BTM049-SHA-M,BTM049,M,TEAL BLUE ,SHARARA,
472,BTM049-SHA-S,BTM049,S,TEAL BLUE ,SHARARA,
473,BTM049-SHA-XL,BTM049,XL,TEAL BLUE ,SHARARA,
474,BTM049-SHA-XXL,BTM049,XXL,TEAL BLUE ,SHARARA,
475,BTM050-SHA-L,BTM050,L,Cream,SHARARA,
476,BTM050-SHA-M,BTM050,M,Cream,SHARARA,
477,BTM050-SHA-S,BTM050,S,Cream,SHARARA,
478,BTM050-SHA-XL,BTM050,XL,Cream,SHARARA,
479,BTM050-SHA-XXL,BTM050,XXL,Cream,SHARARA,
480,BTM051-SHA-L,BTM051,L,Black,SHARARA,
481,BTM051-SHA-M,BTM051,M,Black,SHARARA,
482,BTM051-SHA-S,BTM051,S,Black,SHARARA,
483,BTM051-SHA-XL,BTM051,XL,Black,SHARARA,
484,BTM051-SHA-XXL,BTM051,XXL,Black,SHARARA,
485,BTM052-SHA-L,BTM052,L,Pink,SHARARA,
486,BTM052-SHA-M,BTM052,M,Pink,SHARARA,
487,BTM052-SHA-S,BTM052,S,Pink,SHARARA,
488,BTM052-SHA-XL,BTM052,XL,Pink,SHARARA,
489,BTM052-SHA-XXL,BTM052,XXL,Pink,SHARARA,
490,BTM053-SHA-L,BTM053,L,Red,SHARARA,
491,BTM053-SHA-M,BTM053,M,Red,SHARARA,
492,BTM053-SHA-S,BTM053,S,Red,SHARARA,
493,BTM053-SHA-XL,BTM053,XL,Red,SHARARA,
494,BTM053-SHA-XXL,BTM053,XXL,Red,SHARARA,
495,BTM054-SK-L,BTM054,L,Black,SKIRT,
496,BTM054-SK-M,BTM054,M,Black,SKIRT,
497,BTM054-SK-S,BTM054,S,Black,SKIRT,
498,BTM054-SK-XL,BTM054,XL,Black,SKIRT,
499,BTM054-SK-XXL,BTM054,XXL,Black,SKIRT,
500,BTM055-SK-L,BTM055,L,OFF WHITE,SKIRT,
501,BTM055-SK-M,BTM055,M,OFF WHITE,SKIRT,
502,BTM055-SK-S,BTM055,S,OFF WHITE,SKIRT,
503,BTM055-SK-XL,BTM055,XL,OFF WHITE,SKIRT,
504,BTM055-SK-XXL,BTM055,XXL,OFF WHITE,SKIRT,
505,BTM056-SHA-L,BTM056,L,Black,SHARARA,
506,BTM056-SHA-M,BTM056,M,Black,SHARARA,
507,BTM056-SHA-S,BTM056,S,Black,SHARARA,
508,BTM056-SHA-XL,BTM056,XL,Black,SHARARA,
509,BTM056-SHA-XXL,BTM056,XXL,Black,SHARARA,
510,BTM057-SHA-L,BTM057,L,Navy Blue,SHARARA,
511,BTM057-SHA-M,BTM057,M,Navy Blue,SHARARA,
512,BTM057-SHA-S,BTM057,S,Navy Blue,SHARARA,
513,BTM057-SHA-XL,BTM057,XL,Navy Blue,SHARARA,
514,BTM057-SHA-XXL,BTM057,XXL,Navy Blue,SHARARA,
515,BTM058-SHA-L,BTM058,L,Cream,SHARARA,
516,BTM058-SHA-M,BTM058,M,Cream,SHARARA,
517,BTM058-SHA-S,BTM058,S,Cream,SHARARA,
518,BTM058-SHA-XL,BTM058,XL,Cream,SHARARA,
519,BTM058-SHA-XXL,BTM058,XXL,Cream,SHARARA,
520,BTM059-SK-L,BTM059,L,OFF WHITE,SKIRT,
521,BTM059-SK-M,BTM059,M,OFF WHITE,SKIRT,
522,BTM059-SK-S,BTM059,S,OFF WHITE,SKIRT,
523,BTM059-SK-XL,BTM059,XL,OFF WHITE,SKIRT,
524,BTM059-SK-XXL,BTM059,XXL,OFF WHITE,SKIRT,
525,BTM060-SK-L,BTM060,L,Black,SKIRT,
526,BTM060-SK-M,BTM060,M,Black,SKIRT,
527,BTM060-SK-S,BTM060,S,Black,SKIRT,
528,BTM060-SK-XL,BTM060,XL,Black,SKIRT,
529,BTM060-SK-XXL,BTM060,XXL,Black,SKIRT,
530,CH201-RED-L,CH201,L,Red,AN,LEGGINGS
531,CH201-RED-M,CH201,M,Red,AN,LEGGINGS
532,CH201-RED-S,CH201,S,Red,AN,LEGGINGS
533,CH201-RED-XL,CH201,XL,Red,AN,LEGGINGS
534,CH201-RED-XXL,CH201,XXL,Red,AN,LEGGINGS
535,CH202-ORANGE-L,CH202,L,Orange,AN,LEGGINGS
536,CH202-ORANGE-M,CH202,M,Orange,AN,LEGGINGS
537,CH202-ORANGE-S,CH202,S,Orange,AN,LEGGINGS
538,CH202-ORANGE-XL,CH202,XL,Orange,AN,LEGGINGS
539,CH202-ORANGE-XXL,CH202,XXL,Orange,AN,LEGGINGS
540,CH203-MAROON-L,CH203,L,Maroon,AN,LEGGINGS
541,CH203-MAROON-M,CH203,M,Maroon,AN,LEGGINGS
542,CH203-MAROON-S,CH203,S,Maroon,AN,LEGGINGS
543,CH203-MAROON-XL,CH203,XL,Maroon,AN,LEGGINGS
544,CH203-MAROON-XXL,CH203,XXL,Maroon,AN,LEGGINGS
545,CH204-PURPLE-L,CH204,L,Purple,AN,LEGGINGS
546,CH204-PURPLE-M,CH204,M,Purple,AN,LEGGINGS
547,CH204-PURPLE-S,CH204,S,Purple,AN,LEGGINGS
548,CH204-PURPLE-XL,CH204,XL,Purple,AN,LEGGINGS
549,CH204-PURPLE-XXL,CH204,XXL,Purple,AN,LEGGINGS
550,CH205-YELLOW-L,CH205,L,Yellow,AN,LEGGINGS
551,CH205-YELLOW-M,CH205,M,Yellow,AN,LEGGINGS
552,CH205-YELLOW-S,CH205,S,Yellow,AN,LEGGINGS
553,CH205-YELLOW-XL,CH205,XL,Yellow,AN,LEGGINGS
554,CH205-YELLOW-XXL,CH205,XXL,Yellow,AN,LEGGINGS
555,CH206-GREEN-L,CH206,L,Green,AN,LEGGINGS
556,CH206-GREEN-M,CH206,M,Green,AN,LEGGINGS
557,CH206-GREEN-S,CH206,S,Green,AN,LEGGINGS
558,CH206-GREEN-XL,CH206,XL,Green,AN,LEGGINGS
559,CH206-GREEN-XXL,CH206,XXL,Green,AN,LEGGINGS
560,CH207-PINK-L,CH207,L,Pink,AN,LEGGINGS
561,CH207-PINK-M,CH207,M,Pink,AN,LEGGINGS
562,CH207-PINK-S,CH207,S,Pink,AN,LEGGINGS
563,CH207-PINK-XL,CH207,XL,Pink,AN,LEGGINGS
564,CH207-PINK-XXL,CH207,XXL,Pink,AN,LEGGINGS
565,CH208-MUSTARD-L,CH208,L,Mustard,AN,LEGGINGS
566,CH208-MUSTARD-M,CH208,M,Mustard,AN,LEGGINGS
567,CH208-MUSTARD-S,CH208,S,Mustard,AN,LEGGINGS
568,CH208-MUSTARD-XL,CH208,XL,Mustard,AN,LEGGINGS
569,CH208-MUSTARD-XXL,CH208,XXL,Mustard,AN,LEGGINGS
570,CH209-BIEGE-L,CH209,L,Beige,AN,LEGGINGS
571,CH209-BIEGE-M,CH209,M,Beige,AN,LEGGINGS
572,CH209-BIEGE-S,CH209,S,Beige,AN,LEGGINGS
573,CH209-BIEGE-XL,CH209,XL,Beige,AN,LEGGINGS
574,CH209-BIEGE-XXL,CH209,XXL,Beige,AN,LEGGINGS
575,CH210-NAVY-L,CH210,L,Navy Blue,AN,LEGGINGS
576,CH210-NAVY-M,CH210,M,Navy Blue,AN,LEGGINGS
577,CH210-NAVY-S,CH210,S,Navy Blue,AN,LEGGINGS
578,CH210-NAVY-XL,CH210,XL,Navy Blue,AN,LEGGINGS
579,CH210-NAVY-XXL,CH210,XXL,Navy Blue,AN,LEGGINGS
580,CH211-BLACK-L,CH211,L,Black,AN,LEGGINGS
581,CH211-BLACK-M,CH211,M,Black,AN,LEGGINGS
582,CH211-BLACK-S,CH211,S,Black,AN,LEGGINGS
583,CH211-BLACK-XL,CH211,XL,Black,AN,LEGGINGS
584,CH211-BLACK-XXL,CH211,XXL,Black,AN,LEGGINGS
585,CH212-WHITE-L,CH212,L,White,AN,LEGGINGS
586,CH212-WHITE-M,CH212,M,White,AN,LEGGINGS
587,CH212-WHITE-S,CH212,S,White,AN,LEGGINGS
588,CH212-WHITE-XL,CH212,XL,White,AN,LEGGINGS
589,CH212-WHITE-XXL,CH212,XXL,White,AN,LEGGINGS
590,CH213-BROWN-L,CH213,L,Brown,AN,LEGGINGS
591,CH213-BROWN-M,CH213,M,Brown,AN,LEGGINGS
592,CH213-BROWN-S,CH213,S,Brown,AN,LEGGINGS
593,CH213-BROWN-XL,CH213,XL,Brown,AN,LEGGINGS
594,CH213-BROWN-XXL,CH213,XXL,Brown,AN,LEGGINGS
595,J0001-DR-L,J0001,L,Pink,DRESS,
596,J0001-DR-M,J0001,M,Pink,DRESS,
597,J0001-DR-S,J0001,S,Pink,DRESS,
598,J0001-DR-XL,J0001,XL,Pink,DRESS,
599,J0001-DR-XS,J0001,XS,Pink,DRESS,
600,J0001-DR-XXL,J0001,XXL,Pink,DRESS,
601,J0001-DR-XXXL,J0001,XXXL,Pink,DRESS,
602,J0002-SKD-L,J0002,L,Peach,KURTA SET,
603,J0002-SKD-M,J0002,M,Peach,KURTA SET,
604,J0002-SKD-S,J0002,S,Peach,KURTA SET,
605,J0002-SKD-XL,J0002,XL,Peach,KURTA SET,
606,J0002-SKD-XS,J0002,XS,Peach,KURTA SET,
607,J0002-SKD-XXL,J0002,XXL,Peach,KURTA SET,
608,J0002-SKD-XXXL,J0002,XXXL,Peach,KURTA SET,
609,J0003-SET-L,J0003,L,Mustard,KURTA SET,
610,J0003-SET-M,J0003,M,Mustard,KURTA SET,
611,J0003-SET-S,J0003,S,Mustard,KURTA SET,
612,J0003-SET-XL,J0003,XL,Mustard,KURTA SET,
613,J0003-SET-XS,J0003,XS,Mustard,KURTA SET,
614,J0003-SET-XXL,J0003,XXL,Mustard,KURTA SET,
615,J0003-SET-XXXL,J0003,XXXL,Mustard,KURTA SET,
616,J0004-SKD-L,J0004,L,Grey,KURTA SET,
617,J0004-SKD-M,J0004,M,Grey,KURTA SET,
618,J0004-SKD-S,J0004,S,Grey,KURTA SET,
619,J0004-SKD-XL,J0004,XL,Grey,KURTA SET,
620,J0004-SKD-XS,J0004,XS,Grey,KURTA SET,
621,J0004-SKD-XXL,J0004,XXL,Grey,KURTA SET,
622,J0004-SKD-XXXL,J0004,XXXL,Grey,KURTA SET,
623,J0005-DR-L,J0005,L,Light Green,DRESS,
624,J0005-DR-M,J0005,M,Light Green,DRESS,
625,J0005-DR-S,J0005,S,Light Green,DRESS,
626,J0005-DR-XL,J0005,XL,Light Green,DRESS,
627,J0005-DR-XS,J0005,XS,Light Green,DRESS,
628,J0005-DR-XXL,J0005,XXL,Light Green,DRESS,
629,J0005-DR-XXXL,J0005,XXXL,Light Green,DRESS,
630,J0006-SET-L,J0006,L,Mustard,DRESS,
631,J0006-SET-M,J0006,M,Mustard,DRESS,
632,J0006-SET-S,J0006,S,Mustard,DRESS,
633,J0006-SET-XL,J0006,XL,Mustard,DRESS,
634,J0006-SET-XS,J0006,XS,Mustard,DRESS,
635,J0006-SET-XXL,J0006,XXL,Mustard,DRESS,
636,J0006-SET-XXXL,J0006,XXXL,Mustard,DRESS,
637,J0007-SKD-L,J0007,L,Red,KURTA SET,
638,J0007-SKD-M,J0007,M,Red,KURTA SET,
639,J0007-SKD-S,J0007,S,Red,KURTA SET,
640,J0007-SKD-XL,J0007,XL,Red,KURTA SET,
641,J0007-SKD-XS,J0007,XS,Red,KURTA SET,
642,J0007-SKD-XXL,J0007,XXL,Red,KURTA SET,
643,J0007-SKD-XXXL,J0007,XXXL,Red,KURTA SET,
644,J0008-SKD-L,J0008,L,Mustard,KURTA SET,
645,J0008-SKD-M,J0008,M,Mustard,KURTA SET,
646,J0008-SKD-S,J0008,S,Mustard,KURTA SET,
647,J0008-SKD-XL,J0008,XL,Mustard,KURTA SET,
648,J0008-SKD-XS,J0008,XS,Mustard,KURTA SET,
649,J0008-SKD-XXL,J0008,XXL,Mustard,KURTA SET,
650,J0008-SKD-XXXL,J0008,XXXL,Mustard,KURTA SET,
651,J0009-SKD-L,J0009,L,Pink,KURTA SET,
652,J0009-SKD-M,J0009,M,Pink,KURTA SET,
653,J0009-SKD-S,J0009,S,Pink,KURTA SET,
654,J0009-SKD-XL,J0009,XL,Pink,KURTA SET,
655,J0009-SKD-XS,J0009,XS,Pink,KURTA SET,
656,J0009-SKD-XXL,J0009,XXL,Pink,KURTA SET,
657,J0009-SKD-XXXL,J0009,XXXL,Pink,KURTA SET,
658,J0010-LCD-L,J0010,L,Peach,LEHENGA CHOLI,
659,J0010-LCD-M,J0010,M,Peach,LEHENGA CHOLI,
660,J0010-LCD-S,J0010,S,Peach,LEHENGA CHOLI,
661,J0010-LCD-XL,J0010,XL,Peach,LEHENGA CHOLI,
662,J0010-LCD-XS,J0010,XS,Peach,LEHENGA CHOLI,
663,J0010-LCD-XXL,J0010,XXL,Peach,LEHENGA CHOLI,
664,J0010-LCD-XXXL,J0010,XXXL,Peach,LEHENGA CHOLI,
665,J0011-LCD-L,J0011,L,Pink,LEHENGA CHOLI,
666,J0011-LCD-M,J0011,M,Pink,LEHENGA CHOLI,
667,J0011-LCD-S,J0011,S,Pink,LEHENGA CHOLI,
668,J0011-LCD-XL,J0011,XL,Pink,LEHENGA CHOLI,
669,J0011-LCD-XS,J0011,XS,Pink,LEHENGA CHOLI,
670,J0011-LCD-XXL,J0011,XXL,Pink,LEHENGA CHOLI,
671,J0011-LCD-XXXL,J0011,XXXL,Pink,LEHENGA CHOLI,
672,J0012-SKD-L,J0012,L,Green,KURTA SET,
673,J0012-SKD-M,J0012,M,Green,KURTA SET,
674,J0012-SKD-S,J0012,S,Green,KURTA SET,
675,J0012-SKD-XL,J0012,XL,Green,KURTA SET,
676,J0012-SKD-XS,J0012,XS,Green,KURTA SET,
677,J0012-SKD-XXL,J0012,XXL,Green,KURTA SET,
678,J0012-SKD-XXXL,J0012,XXXL,Green,KURTA SET,
679,J0013-SKD-L,J0013,L,Light Green,KURTA SET,
680,J0013-SKD-M,J0013,M,Light Green,KURTA SET,
681,J0013-SKD-S,J0013,S,Light Green,KURTA SET,
682,J0013-SKD-XL,J0013,XL,Light Green,KURTA SET,
683,J0013-SKD-XS,J0013,XS,Light Green,KURTA SET,
684,J0013-SKD-XXL,J0013,XXL,Light Green,KURTA SET,
685,J0013-SKD-XXXL,J0013,XXXL,Light Green,KURTA SET,
686,J0014-LCD-L,J0014,L,Mustard,LEHENGA CHOLI,
687,J0014-LCD-M,J0014,M,Mustard,LEHENGA CHOLI,
688,J0014-LCD-S,J0014,S,Mustard,LEHENGA CHOLI,
689,J0014-LCD-XL,J0014,XL,Mustard,LEHENGA CHOLI,
690,J0014-LCD-XS,J0014,XS,Mustard,LEHENGA CHOLI,
691,J0014-LCD-XXL,J0014,XXL,Mustard,LEHENGA CHOLI,
692,J0014-LCD-XXXL,J0014,XXXL,Mustard,LEHENGA CHOLI,
693,J0015-DR-L,J0015,L,Light Pink,DRESS,
694,J0015-DR-M,J0015,M,Light Pink,DRESS,
695,J0015-DR-S,J0015,S,Light Pink,DRESS,
696,J0015-DR-XL,J0015,XL,Light Pink,DRESS,
697,J0015-DR-XS,J0015,XS,Light Pink,DRESS,
698,J0015-DR-XXL,J0015,XXL,Light Pink,DRESS,
699,J0015-DR-XXXL,J0015,XXXL,Light Pink,DRESS,
700,J0016-DR-L,J0016,L,Mustard,DRESS,
701,J0016-DR-M,J0016,M,Mustard,DRESS,
702,J0016-DR-S,J0016,S,Mustard,DRESS,
703,J0016-DR-XL,J0016,XL,Mustard,DRESS,
704,J0016-DR-XS,J0016,XS,Mustard,DRESS,
705,J0016-DR-XXL,J0016,XXL,Mustard,DRESS,
706,J0016-DR-XXXL,J0016,XXXL,Mustard,DRESS,
707,J0019-SET-L,J0019,L,Red,SET,
708,J0019-SET-M,J0019,M,Red,SET,
709,J0019-SET-S,J0019,S,Red,SET,
710,J0019-SET-XS,J0019,XS,Red,SET,
711,J0019-SET-XXL,J0019,XXL,Red,SET,
712,J0019-SET-XXXL,J0019,XXXL,Red,SET,
713,J0020-SET-L,J0020,L,Yellow,SET,
714,J0020-SET-M,J0020,M,Yellow,SET,
715,J0020-SET-S,J0020,S,Yellow,SET,
716,J0020-SET-XL,J0020,XL,Yellow,SET,
717,J0020-SET-XS,J0020,XS,Yellow,SET,
718,J0020-SET-XXL,J0020,XXL,Yellow,SET,
719,J0020-SET-XXXL,J0020,XXXL,Yellow,SET,
720,J0021-TP-L,J0021,L,Red,TOP,
721,J0021-TP-M,J0021,M,Red,TOP,
722,J0021-TP-S,J0021,S,Red,TOP,
723,J0021-TP-XL,J0021,XL,Red,TOP,
724,J0021-TP-XS,J0021,XS,Red,TOP,
725,J0021-TP-XXL,J0021,XXL,Red,TOP,
726,J0021-TP-XXXL,J0021,XXXL,Red,TOP,
727,J0022-KR-L,J0022,L,Lemon Yellow,KURTA,
728,J0022-KR-S,J0022,S,Lemon Yellow,KURTA,
729,J0022-KR-XS,J0022,XS,Lemon Yellow,KURTA,
730,J0022-KR-XXXL,J0022,XXXL,Lemon Yellow,KURTA,
731,J0023-TP-L,J0023,L,Turquoise Blue,TOP,
732,J0023-TP-M,J0023,M,Turquoise Blue,TOP,
733,J0023-TP-S,J0023,S,Turquoise Blue,TOP,
734,J0023-TP-XL,J0023,XL,Turquoise Blue,TOP,
735,J0023-TP-XS,J0023,XS,Turquoise Blue,TOP,
736,J0023-TP-XXL,J0023,XXL,Turquoise Blue,TOP,
737,J0023-TP-XXXL,J0023,XXXL,Turquoise Blue,TOP,
738,J0024-KR-L,J0024,L,Sea Green,KURTA,
739,J0024-KR-M,J0024,M,Sea Green,KURTA,
740,J0024-KR-S,J0024,S,Sea Green,KURTA,
741,J0024-KR-XL,J0024,XL,Sea Green,KURTA,
742,J0024-KR-XS,J0024,XS,Sea Green,KURTA,
743,J0024-KR-XXL,J0024,XXL,Sea Green,KURTA,
744,J0024-KR-XXXL,J0024,XXXL,Sea Green,KURTA,
745,J0025-DR-L,J0025,L,Sea Green,DRESS,
746,J0025-DR-M,J0025,M,Sea Green,DRESS,
747,J0025-DR-S,J0025,S,Sea Green,DRESS,
748,J0025-DR-XL,J0025,XL,Sea Green,DRESS,
749,J0025-DR-XS,J0025,XS,Sea Green,DRESS,
750,J0025-DR-XXL,J0025,XXL,Sea Green,DRESS,
751,J0025-DR-XXXL,J0025,XXXL,Sea Green,DRESS,
752,J0026-KR-L,J0026,L,Turquoise Green,KURTA,
753,J0026-KR-M,J0026,M,Turquoise Green,KURTA,
754,J0026-KR-S,J0026,S,Turquoise Green,KURTA,
755,J0026-KR-XL,J0026,XL,Turquoise Green,KURTA,
756,J0026-KR-XS,J0026,XS,Turquoise Green,KURTA,
757,J0026-KR-XXL,J0026,XXL,Turquoise Green,KURTA,
758,J0026-KR-XXXL,J0026,XXXL,Turquoise Green,KURTA,
759,J0027-SET-L,J0027,L,Turquoise Green,SET,
760,J0027-SET-M,J0027,M,Turquoise Green,SET,
761,J0027-SET-S,J0027,S,Turquoise Green,SET,
762,J0027-SET-XL,J0027,XL,Turquoise Green,SET,
763,J0027-SET-XS,J0027,XS,Turquoise Green,SET,
764,J0027-SET-XXL,J0027,XXL,Turquoise Green,SET,
765,J0027-SET-XXXL,J0027,XXXL,Turquoise Green,SET,
766,J0028-KR-L,J0028,L,Red,KURTA,
767,J0028-KR-M,J0028,M,Red,KURTA,
768,J0028-KR-S,J0028,S,Red,KURTA,
769,J0028-KR-XL,J0028,XL,Red,KURTA,
770,J0028-KR-XS,J0028,XS,Red,KURTA,
771,J0028-KR-XXL,J0028,XXL,Red,KURTA,
772,J0028-KR-XXXL,J0028,XXXL,Red,KURTA,
773,J0029-KR-S,J0029,S,Pink,KURTA,
774,J0029-KR-XS,J0029,XS,Pink,KURTA,
775,J0029-KR-XXL,J0029,XXL,Pink,KURTA,
776,J0029-KR-XXXL,J0029,XXXL,Pink,KURTA,
777,J0030-TP-L,J0030,L,Dark Green,TOP,
778,J0030-TP-M,J0030,M,Dark Green,TOP,
779,J0030-TP-S,J0030,S,Dark Green,TOP,
780,J0030-TP-XS,J0030,XS,Dark Green,TOP,
781,J0030-TP-XXL,J0030,XXL,Dark Green,TOP,
782,J0030-TP-XXXL,J0030,XXXL,Dark Green,TOP,
783,J0031-TP-XS,J0031,XS,Turquoise Green,TOP,
784,J0033-KR-L,J0033,L,LEMON ,KURTA,
785,J0033-KR-M,J0033,M,LEMON ,KURTA,
786,J0033-KR-S,J0033,S,LEMON ,KURTA,
787,J0033-KR-XL,J0033,XL,LEMON ,KURTA,
788,J0033-KR-XS,J0033,XS,LEMON ,KURTA,
789,J0033-KR-XXL,J0033,XXL,LEMON ,KURTA,
790,J0033-KR-XXXL,J0033,XXXL,LEMON ,KURTA,
791,J0034-SET-L,J0034,L,LEMON,KURTA SET,
792,J0034-SET-M,J0034,M,LEMON,KURTA SET,
793,J0034-SET-S,J0034,S,LEMON,KURTA SET,
794,J0034-SET-XL,J0034,XL,LEMON,KURTA SET,
795,J0034-SET-XS,J0034,XS,LEMON,KURTA SET,
796,J0034-SET-XXL,J0034,XXL,LEMON,KURTA SET,
797,J0034-SET-XXXL,J0034,XXXL,LEMON,KURTA SET,
798,J0035-KR-M,J0035,M,Lemon Yellow,KURTA,
799,J0035-KR-S,J0035,S,Lemon Yellow,KURTA,
800,J0035-KR-XL,J0035,XL,Lemon Yellow,KURTA,
801,J0035-KR-XS,J0035,XS,Lemon Yellow,KURTA,
802,J0035-KR-XXXL,J0035,XXXL,Lemon Yellow,KURTA,
803,J0036-TP-L,J0036,L,Grey,TOP,
804,J0036-TP-M,J0036,M,Grey,TOP,
805,J0036-TP-S,J0036,S,Grey,TOP,
806,J0036-TP-XL,J0036,XL,Grey,TOP,
807,J0036-TP-XS,J0036,XS,Grey,TOP,
808,J0036-TP-XXL,J0036,XXL,Grey,TOP,
809,J0036-TP-XXXL,J0036,XXXL,Grey,TOP,
810,J0037-KR-L,J0037,L,Sky Blue,KURTA,
811,J0037-KR-M,J0037,M,Sky Blue,KURTA,
812,J0037-KR-S,J0037,S,Sky Blue,KURTA,
813,J0037-KR-XL,J0037,XL,Sky Blue,KURTA,
814,J0037-KR-XS,J0037,XS,Sky Blue,KURTA,
815,J0037-KR-XXL,J0037,XXL,Sky Blue,KURTA,
816,J0037-KR-XXXL,J0037,XXXL,Sky Blue,KURTA,
817,J0038-DR-L,J0038,L,Peach,DRESS,
818,J0038-DR-M,J0038,M,Peach,DRESS,
819,J0038-DR-S,J0038,S,Peach,DRESS,
820,J0038-DR-XL,J0038,XL,Peach,DRESS,
821,J0038-DR-XS,J0038,XS,Peach,DRESS,
822,J0038-DR-XXL,J0038,XXL,Peach,DRESS,
823,J0038-DR-XXXL,J0038,XXXL,Peach,DRESS,
824,J0039-SET-L,J0039,L,Yellow,SET,
825,J0039-SET-M,J0039,M,Yellow,SET,
826,J0039-SET-S,J0039,S,Yellow,SET,
827,J0039-SET-XL,J0039,XL,Yellow,SET,
828,J0039-SET-XS,J0039,XS,Yellow,SET,
829,J0039-SET-XXL,J0039,XXL,Yellow,SET,
830,J0039-SET-XXXL,J0039,XXXL,Yellow,SET,
831,J0040-SET-L,J0040,L,Light Green,SET,
832,J0040-SET-M,J0040,M,Light Green,SET,
833,J0040-SET-S,J0040,S,Light Green,SET,
834,J0040-SET-XL,J0040,XL,Light Green,SET,
835,J0040-SET-XS,J0040,XS,Light Green,SET,
836,J0040-SET-XXL,J0040,XXL,Light Green,SET,
837,J0040-SET-XXXL,J0040,XXXL,Light Green,SET,
838,J0041-SET-L,J0041,L,Light Green,KURTA SET,
839,J0041-SET-M,J0041,M,Light Green,KURTA SET,
840,J0041-SET-S,J0041,S,Light Green,KURTA SET,
841,J0041-SET-XL,J0041,XL,Light Green,KURTA SET,
842,J0041-SET-XS,J0041,XS,Light Green,KURTA SET,
843,J0041-SET-XXL,J0041,XXL,Light Green,KURTA SET,
844,J0041-SET-XXXL,J0041,XXXL,Light Green,KURTA SET,
845,J0042-DR-L,J0042,L,Turquoise Blue,DRESS,
846,J0042-DR-M,J0042,M,Turquoise Blue,DRESS,
847,J0042-DR-S,J0042,S,Turquoise Blue,DRESS,
848,J0042-DR-XL,J0042,XL,Turquoise Blue,DRESS,
849,J0042-DR-XS,J0042,XS,Turquoise Blue,DRESS,
850,J0042-DR-XXL,J0042,XXL,Turquoise Blue,DRESS,
851,J0042-DR-XXXL,J0042,XXXL,Turquoise Blue,DRESS,
852,J0043-SET-L,J0043,L,Peach,KURTA SET,
853,J0043-SET-M,J0043,M,Peach,KURTA SET,
854,J0043-SET-S,J0043,S,Peach,KURTA SET,
855,J0043-SET-XL,J0043,XL,Peach,KURTA SET,
856,J0043-SET-XS,J0043,XS,Peach,KURTA SET,
857,J0043-SET-XXL,J0043,XXL,Peach,KURTA SET,
858,J0043-SET-XXXL,J0043,XXXL,Peach,KURTA SET,
859,J0044-TP-L,J0044,L,Sky Blue,TOP,
860,J0044-TP-M,J0044,M,Sky Blue,TOP,
861,J0044-TP-S,J0044,S,Sky Blue,TOP,
862,J0044-TP-XL,J0044,XL,Sky Blue,TOP,
863,J0044-TP-XS,J0044,XS,Sky Blue,TOP,
864,J0044-TP-XXL,J0044,XXL,Sky Blue,TOP,
865,J0044-TP-XXXL,J0044,XXXL,Sky Blue,TOP,
866,J0046-TP-L,J0046,L,Grey,TOP,
867,J0046-TP-M,J0046,M,Grey,TOP,
868,J0046-TP-S,J0046,S,Grey,TOP,
869,J0046-TP-XL,J0046,XL,Grey,TOP,
870,J0046-TP-XS,J0046,XS,Grey,TOP,
871,J0046-TP-XXL,J0046,XXL,Grey,TOP,
872,J0046-TP-XXXL,J0046,XXXL,Grey,TOP,
873,J0047-TP-L,J0047,L,Pink,TOP,
874,J0047-TP-M,J0047,M,Pink,TOP,
875,J0047-TP-S,J0047,S,Pink,TOP,
876,J0047-TP-XL,J0047,XL,Pink,TOP,
877,J0047-TP-XS,J0047,XS,Pink,TOP,
878,J0047-TP-XXL,J0047,XXL,Pink,TOP,
879,J0047-TP-XXXL,J0047,XXXL,Pink,TOP,
880,J0048-TP-L,J0048,L,LIME GREEN,TOP,
881,J0048-TP-M,J0048,M,LIME GREEN,TOP,
882,J0048-TP-S,J0048,S,LIME GREEN,TOP,
883,J0048-TP-XL,J0048,XL,LIME GREEN,TOP,
884,J0048-TP-XS,J0048,XS,LIME GREEN,TOP,
885,J0048-TP-XXL,J0048,XXL,LIME GREEN,TOP,
886,J0048-TP-XXXL,J0048,XXXL,LIME GREEN,TOP,
887,J0049-TP-L,J0049,L,Beige,TOP,
888,J0049-TP-M,J0049,M,Beige,TOP,
889,J0049-TP-S,J0049,S,Beige,TOP,
890,J0049-TP-XL,J0049,XL,Beige,TOP,
891,J0049-TP-XS,J0049,XS,Beige,TOP,
892,J0049-TP-XXL,J0049,XXL,Beige,TOP,
893,J0049-TP-XXXL,J0049,XXXL,Beige,TOP,
894,J0057-DR-L,J0057,L,Green,DRESS,
